영업중,인허가일자_년도,인허가일자_월,인허가일자_일,지역,영업상태구분코드,상세영업상태코드,시설면적,노래방실수,청소년실수,비상계단여부,비상구여부,자동환기여부,청소년실여부,특수조명여부,방음시설여부
1, 2004, 02, 10,제주특별자치도 제주시,1,13,183.87,8,2,N,N,N,Y,N,N
1, 2004, 03, 30,제주특별자치도 제주시,1,13,277.46,11,3,N,N,N,Y,N,N
1, 2004, 04, 29,제주특별자치도 제주시,1,13,154.79,8,2,N,N,N,Y,N,N
1, 2004, 05, 13,제주특별자치도 제주시,1,13,165.83,5,1,N,N,N,Y,N,N
1, 2004, 05, 28,제주특별자치도 제주시,1,13,131.07,8,2,N,N,N,Y,N,N
1, 2004, 05, 31,제주특별자치도 제주시,1,13,140.56,6,2,N,N,N,Y,N,N
1, 2002, 12, 09,제주특별자치도 서귀포시,1,13,145.0,8,8,N,N,N,N,N,N
1, 2008, 05, 07,제주특별자치도 서귀포시,1,13,106.23,4,2,N,N,N,Y,N,N
1, 2004, 03, 25,제주특별자치도 제주시,1,13,133.09,5,5,Y,Y,Y,Y,Y,Y
1, 2004, 04, 08,제주특별자치도 제주시,1,13,92.6,5,3,Y,Y,Y,Y,Y,Y
1, 2004, 07, 02,제주특별자치도 제주시,1,13,139.78,4,2,Y,Y,Y,Y,Y,Y
1, 2005, 02, 19,제주특별자치도 제주시,1,13,191.98,10,2,Y,Y,Y,Y,Y,Y
1, 1999, 10, 30,제주특별자치도 서귀포시,1,13,171.99,8,2,N,Y,Y,Y,Y,Y
1, 1998, 11, 24,제주특별자치도 서귀포시,1,13,148.76,7,4,N,Y,Y,Y,Y,Y
1, 1998, 10, 02,제주특별자치도 서귀포시,1,13,132.23,7,2,N,N,N,Y,N,N
1, 2001, 08, 29,제주특별자치도 서귀포시,1,13,257.57,9,2,N,Y,Y,Y,N,Y
1, 2001, 09, 28,제주특별자치도 서귀포시,1,13,198.0,7,1,Y,Y,Y,Y,N,Y
1, 2005, 07, 15,제주특별자치도 제주시,1,13,114.82,6,5,Y,Y,Y,Y,Y,N
1, 2010, 10, 26,제주특별자치도 서귀포시,1,13,180.49,6,2,N,N,N,Y,N,N
1, 2002, 01, 30,제주특별자치도 서귀포시,1,13,126.99,7,7,Y,Y,Y,Y,N,Y
1, 1999, 11, 26,제주특별자치도 서귀포시,1,13,161.7,9,4,N,Y,Y,Y,Y,Y
1, 2003, 04, 14,제주특별자치도 서귀포시,1,13,107.9,6,6,Y,Y,Y,Y,Y,Y
1, 2000, 02, 01,제주특별자치도 서귀포시,1,13,186.82,9,2,N,Y,Y,Y,N,Y
1, 2000, 04, 14,제주특별자치도 서귀포시,1,13,119.13,5,2,N,Y,Y,Y,N,Y
1, 2003, 04, 01,제주특별자치도 서귀포시,1,13,164.56,7,5,Y,Y,Y,Y,Y,Y
1, 2000, 10, 13,제주특별자치도 서귀포시,1,13,62.56,4,2,N,Y,Y,Y,Y,Y
1, 2000, 12, 15,제주특별자치도 서귀포시,1,13,161.46,7,7,N,Y,Y,Y,Y,Y
1, 2000, 02, 03,제주특별자치도 서귀포시,1,13,202.24,8,2,N,N,N,Y,N,N
1, 1994, 03, 02,제주특별자치도 서귀포시,1,13,159.98,4,4,N,Y,Y,N,Y,Y
1, 1994, 02, 08,제주특별자치도 서귀포시,1,13,164.74,9,4,N,Y,Y,N,Y,Y
1, 1994, 03, 28,제주특별자치도 서귀포시,1,13,185.16,8,2,N,Y,Y,Y,Y,Y
1, 1994, 03, 26,제주특별자치도 서귀포시,1,13,166.37,8,3,N,Y,Y,Y,Y,Y
1, 1995, 01, 03,제주특별자치도 서귀포시,1,13,99.54,6,3,N,N,N,N,N,N
1, 2003, 05, 17,제주특별자치도 서귀포시,1,13,155.91,6,1,Y,Y,Y,Y,Y,Y
1, 2002, 12, 05,제주특별자치도 서귀포시,1,13,138.6,6,4,Y,Y,Y,N,N,Y
1, 2002, 12, 09,제주특별자치도 서귀포시,1,13,92.4,5,4,N,Y,Y,N,N,Y
1, 2004, 09, 10,제주특별자치도 서귀포시,1,13,148.57,5,2,Y,Y,Y,Y,Y,Y
1, 2004, 01, 26,제주특별자치도 서귀포시,1,13,195.39,7,4,N,N,N,N,N,N
1, 2005, 10, 13,제주특별자치도 제주시,1,13,178.98,6,3,N,N,N,Y,N,N
1, 2005, 10, 17,제주특별자치도 제주시,1,13,92.01,5,4,N,N,N,N,N,N
1, 2005, 10, 31,제주특별자치도 제주시,1,13,107.58,5,3,Y,Y,Y,Y,N,Y
1, 1997, 02, 27,제주특별자치도 제주시,1,13,140.4,5,5,N,N,N,Y,N,N
1, 1997, 08, 21,제주특별자치도 제주시,1,13,130.18,5,3,N,N,N,Y,N,N
1, 1997, 06, 09,제주특별자치도 제주시,1,13,93.8,5,5,N,N,N,Y,N,N
1, 2017, 07, 07,제주특별자치도 제주시,1,13,297.18,16,16,Y,N,Y,Y,N,Y
1, 2017, 07, 25,제주특별자치도 제주시,1,13,165.0,7,2,N,N,N,Y,N,Y
1, 2017, 11, 08,제주특별자치도 제주시,1,13,196.44,21,7,N,N,Y,Y,N,Y
1, 2018, 04, 13,제주특별자치도 제주시,1,13,170.7,13,4,N,N,N,Y,N,N
1, 2018, 04, 27,제주특별자치도 제주시,1,13,143.7,7,4,Y,Y,N,Y,N,Y
1, 2003, 12, 08,제주특별자치도 제주시,1,13,121.68,7,2,N,N,N,Y,N,N
1, 2003, 12, 16,제주특별자치도 제주시,1,13,148.31,7,2,N,N,N,Y,N,N
1, 1993, 06, 14,제주특별자치도 제주시,1,13,165.69,8,3,N,N,N,Y,N,N
1, 2001, 12, 21,제주특별자치도 제주시,1,13,149.93,8,5,N,N,N,Y,N,N
1, 2001, 12, 26,제주특별자치도 제주시,1,13,124.8,7,5,N,N,N,Y,N,N
1, 2001, 12, 28,제주특별자치도 제주시,1,13,195.5,8,3,N,N,N,Y,N,N
1, 1999, 09, 30,제주특별자치도 제주시,1,13,102.4,7,6,N,N,N,Y,N,N
1, 1999, 10, 13,제주특별자치도 제주시,1,13,141.13,11,1,Y,Y,N,Y,Y,Y
1, 1999, 11, 19,제주특별자치도 제주시,1,13,147.76,10,7,N,N,N,Y,N,N
1, 1999, 12, 18,제주특별자치도 제주시,1,13,140.87,5,4,N,N,N,Y,N,N
1, 1998, 08, 29,제주특별자치도 제주시,1,13,175.44,9,5,N,N,N,Y,N,N
1, 1998, 02, 02,제주특별자치도 제주시,1,13,200.66,8,8,N,N,N,Y,N,N
1, 1998, 03, 18,제주특별자치도 제주시,1,13,202.54,8,3,N,N,N,Y,N,N
1, 1998, 04, 21,제주특별자치도 제주시,1,13,106.08,6,5,N,N,N,Y,N,N
1, 1998, 01, 23,제주특별자치도 제주시,1,13,119.59,8,6,N,N,N,Y,N,N
1, 1998, 01, 30,제주특별자치도 제주시,1,13,83.2,6,6,N,N,N,Y,N,N
1, 2001, 06, 30,제주특별자치도 제주시,1,13,158.56,6,2,Y,Y,Y,N,Y,Y
1, 2001, 10, 30,제주특별자치도 제주시,1,13,64.95,3,1,Y,Y,Y,Y,Y,Y
1, 2002, 02, 05,제주특별자치도 제주시,1,13,147.78,8,2,N,N,N,Y,N,N
1, 1998, 11, 23,제주특별자치도 제주시,1,13,117.76,5,5,N,N,N,Y,N,N
1, 1998, 06, 12,제주특별자치도 제주시,1,13,102.24,5,0,N,N,N,N,N,N
1, 1998, 10, 24,제주특별자치도 제주시,1,13,157.81,11,11,N,N,N,Y,N,N
1, 1993, 07, 28,제주특별자치도 서귀포시,1,13,150.0,7,3,N,N,N,Y,N,N
1, 1993, 10, 02,제주특별자치도 서귀포시,1,13,139.0,5,2,N,N,N,Y,Y,N
1, 1996, 06, 13,제주특별자치도 제주시,1,13,117.09,5,1,N,N,N,Y,N,N
1, 1996, 12, 11,제주특별자치도 제주시,1,13,132.23,9,9,N,N,N,Y,N,N
1, 1996, 12, 09,제주특별자치도 제주시,1,13,111.29,7,7,N,N,N,Y,N,N
1, 1996, 12, 23,제주특별자치도 제주시,1,13,155.96,9,9,N,N,N,Y,N,N
1, 1996, 10, 18,제주특별자치도 제주시,1,13,129.79,6,3,N,N,N,Y,N,N
1, 1996, 02, 02,제주특별자치도 제주시,1,13,88.02,9,8,N,N,N,Y,N,N
1, 2000, 06, 26,제주특별자치도 제주시,1,13,124.06,5,5,N,N,N,Y,N,N
1, 2000, 07, 05,제주특별자치도 제주시,1,13,127.22,7,4,N,N,N,Y,N,N
1, 2000, 09, 05,제주특별자치도 제주시,1,13,193.3,9,9,N,N,N,Y,N,N
1, 2000, 11, 07,제주특별자치도 제주시,1,13,88.72,7,5,N,N,N,Y,N,N
1, 2003, 04, 15,제주특별자치도 제주시,1,13,150.79,9,3,N,N,N,Y,N,N
1, 2005, 11, 24,제주특별자치도 제주시,1,13,179.55,6,5,Y,Y,Y,Y,N,Y
1, 2005, 03, 15,제주특별자치도 제주시,1,13,168.41,5,1,N,N,N,Y,N,N
1, 2006, 03, 24,제주특별자치도 제주시,1,13,161.07,7,2,N,Y,N,Y,Y,Y
1, 2006, 04, 07,제주특별자치도 제주시,1,13,185.44,7,7,N,Y,Y,Y,Y,Y
1, 1998, 11, 12,제주특별자치도 제주시,1,13,169.06,6,5,N,N,N,Y,N,N
1, 1998, 12, 18,제주특별자치도 제주시,1,13,170.63,8,8,N,N,N,Y,N,N
1, 1998, 04, 23,제주특별자치도 제주시,1,13,171.72,8,4,N,N,N,Y,N,N
1, 2003, 04, 30,제주특별자치도 제주시,1,13,81.44,6,5,N,N,N,Y,N,N
1, 2003, 05, 13,제주특별자치도 제주시,1,13,133.25,6,4,N,Y,Y,Y,N,N
1, 2000, 04, 25,제주특별자치도 제주시,1,13,138.88,8,3,Y,Y,Y,Y,Y,Y
1, 2000, 06, 16,제주특별자치도 제주시,1,13,130.0,7,1,Y,Y,Y,Y,Y,Y
1, 1996, 06, 28,제주특별자치도 제주시,1,13,131.59,5,5,N,N,N,Y,N,N
1, 1996, 01, 15,제주특별자치도 제주시,1,13,176.94,8,6,N,N,N,Y,N,N
1, 1998, 12, 22,제주특별자치도 제주시,1,13,92.7,5,2,N,N,N,Y,N,N
1, 1998, 09, 23,제주특별자치도 제주시,1,13,142.0,6,6,N,N,N,Y,N,N
1, 1998, 02, 24,제주특별자치도 제주시,1,13,135.99,6,3,N,N,N,Y,N,N
1, 2004, 07, 12,제주특별자치도 제주시,1,13,99.84,7,3,N,N,N,Y,N,N
1, 2004, 09, 23,제주특별자치도 제주시,1,13,149.8,6,2,N,N,N,Y,N,N
1, 2004, 09, 23,제주특별자치도 제주시,1,13,88.11,6,4,N,N,N,Y,N,N
1, 2004, 10, 06,제주특별자치도 제주시,1,13,150.34,7,2,N,N,N,Y,N,N
1, 2010, 02, 22,제주특별자치도 제주시,1,13,183.31,8,2,Y,Y,Y,Y,N,Y
1, 2010, 03, 15,제주특별자치도 제주시,1,13,180.99,9,2,N,N,N,Y,N,N
1, 2010, 06, 29,제주특별자치도 제주시,1,13,262.87,11,4,Y,Y,Y,Y,N,Y
1, 2004, 12, 27,제주특별자치도 제주시,1,13,122.08,6,3,N,N,N,Y,N,N
1, 2004, 12, 30,제주특별자치도 제주시,1,13,159.94,7,2,N,N,N,Y,N,N
1, 2004, 02, 14,제주특별자치도 제주시,1,13,124.1,5,1,N,Y,N,Y,Y,Y
1, 2004, 03, 09,제주특별자치도 제주시,1,13,73.39,3,1,Y,Y,Y,Y,Y,Y
1, 2000, 05, 26,제주특별자치도 제주시,1,13,135.86,7,1,Y,Y,Y,Y,Y,Y
1, 2001, 01, 12,제주특별자치도 제주시,1,13,80.32,5,2,N,N,N,Y,N,N
1, 2001, 02, 22,제주특별자치도 제주시,1,13,172.07,7,7,N,N,N,Y,N,N
1, 2001, 03, 07,제주특별자치도 제주시,1,13,121.2,8,7,N,N,N,Y,N,N
1, 1993, 10, 16,제주특별자치도 제주시,1,13,96.72,6,6,N,N,N,Y,N,N
1, 1993, 10, 26,제주특별자치도 제주시,1,13,149.87,8,6,N,N,N,Y,N,N
1, 2008, 01, 23,제주특별자치도 제주시,1,13,193.92,7,1,Y,Y,Y,Y,Y,Y
1, 1999, 05, 26,제주특별자치도 제주시,1,13,220.63,10,8,N,N,N,Y,N,N
1, 1999, 03, 06,제주특별자치도 제주시,1,13,234.47,5,5,N,N,N,Y,N,N
1, 1999, 03, 25,제주특별자치도 제주시,1,13,82.54,5,5,N,N,N,Y,N,N
1, 1999, 07, 07,제주특별자치도 제주시,1,13,147.0,9,1,Y,Y,Y,Y,Y,Y
1, 1999, 07, 07,제주특별자치도 제주시,1,13,132.0,6,0,Y,Y,Y,N,Y,Y
1, 1999, 07, 07,제주특별자치도 제주시,1,13,97.85,7,1,Y,Y,Y,Y,Y,Y
1, 1999, 12, 16,제주특별자치도 제주시,1,13,124.0,6,4,Y,Y,Y,Y,Y,Y
1, 1999, 07, 07,제주특별자치도 제주시,1,13,165.0,7,2,Y,Y,N,Y,Y,Y
1, 1999, 08, 23,제주특별자치도 제주시,1,13,58.56,5,1,Y,Y,Y,Y,Y,Y
1, 2008, 02, 05,제주특별자치도 제주시,1,13,127.99,4,1,Y,Y,N,Y,Y,Y
1, 2008, 05, 22,제주특별자치도 제주시,1,13,114.0,5,3,Y,Y,Y,Y,Y,Y
1, 2008, 07, 04,제주특별자치도 제주시,1,13,242.31,10,3,Y,Y,Y,Y,Y,Y
1, 2008, 12, 03,제주특별자치도 제주시,1,13,367.79,11,3,Y,Y,Y,Y,Y,Y
1, 2008, 12, 11,제주특별자치도 제주시,1,13,79.24,4,1,Y,Y,Y,Y,Y,Y
1, 2009, 08, 27,제주특별자치도 제주시,1,13,144.0,4,4,Y,Y,Y,Y,Y,Y
1, 2009, 09, 23,제주특별자치도 제주시,1,13,143.82,1,4,Y,Y,Y,N,Y,Y
1, 2009, 10, 22,제주특별자치도 제주시,1,13,143.98,5,1,N,N,N,Y,N,N
1, 2010, 02, 22,제주특별자치도 제주시,1,13,169.47,6,2,N,N,N,Y,N,N
1, 1999, 03, 29,제주특별자치도 제주시,1,13,194.87,6,6,N,N,N,Y,N,N
1, 1999, 03, 22,제주특별자치도 제주시,1,13,162.23,7,7,N,N,N,Y,Y,N
1, 1999, 02, 11,제주특별자치도 제주시,1,13,125.3,7,2,N,N,N,Y,N,N
1, 2001, 02, 06,제주특별자치도 서귀포시,1,13,130.77,6,1,N,Y,Y,Y,Y,Y
1, 1996, 04, 12,제주특별자치도 제주시,1,13,165.68,10,1,N,N,N,Y,N,N
1, 1997, 01, 15,제주특별자치도 제주시,1,13,121.69,7,0,N,N,N,N,N,N
1, 1997, 06, 09,제주특별자치도 제주시,1,13,222.43,10,5,N,N,N,Y,N,N
1, 2000, 04, 01,제주특별자치도 제주시,1,13,152.12,15,3,N,N,N,Y,N,N
1, 2000, 05, 03,제주특별자치도 제주시,1,13,91.7,5,2,N,N,N,N,N,N
1, 1999, 01, 28,제주특별자치도 제주시,1,13,102.56,3,2,N,N,N,Y,N,N
1, 2003, 07, 31,제주특별자치도 제주시,1,13,99.14,5,2,N,Y,Y,Y,Y,N
1, 2003, 08, 14,제주특별자치도 제주시,1,13,121.2,7,3,N,Y,Y,Y,Y,N
1, 2003, 08, 19,제주특별자치도 제주시,1,13,108.42,5,2,N,Y,Y,Y,Y,N
1, 2003, 10, 16,제주특별자치도 제주시,1,13,149.93,6,2,N,Y,Y,Y,Y,Y
1, 2003, 08, 23,제주특별자치도 제주시,1,13,86.07,6,3,N,Y,Y,Y,N,N
1, 2003, 09, 06,제주특별자치도 제주시,1,13,115.28,6,1,Y,Y,Y,Y,N,Y
1, 1997, 04, 15,제주특별자치도 제주시,1,13,83.24,6,6,N,N,N,Y,N,N
1, 1997, 04, 12,제주특별자치도 제주시,1,13,198.76,8,8,N,N,N,Y,N,N
1, 1997, 04, 24,제주특별자치도 제주시,1,13,146.16,9,4,N,N,N,Y,N,N
1, 1999, 01, 12,제주특별자치도 제주시,1,13,100.61,7,6,N,N,N,Y,N,N
1, 1999, 02, 27,제주특별자치도 제주시,1,13,116.64,6,4,N,N,N,Y,N,N
1, 1999, 01, 23,제주특별자치도 제주시,1,13,124.32,8,7,N,N,N,Y,N,N
1, 2006, 12, 29,제주특별자치도 제주시,1,13,199.1,10,9,Y,Y,N,Y,N,Y
1, 2007, 01, 03,제주특별자치도 제주시,1,13,114.11,5,1,Y,Y,N,Y,Y,Y
1, 2007, 04, 10,제주특별자치도 제주시,1,13,128.53,4,1,Y,Y,N,Y,Y,Y
1, 2007, 07, 27,제주특별자치도 제주시,1,13,337.74,13,2,Y,Y,Y,Y,Y,Y
1, 2007, 09, 04,제주특별자치도 제주시,1,13,186.71,7,1,Y,Y,Y,Y,Y,Y
1, 2007, 09, 19,제주특별자치도 제주시,1,13,140.52,6,3,Y,Y,Y,Y,Y,Y
1, 2007, 12, 10,제주특별자치도 제주시,1,13,113.09,6,2,Y,Y,N,Y,N,Y
1, 2002, 03, 16,제주특별자치도 제주시,1,13,164.4,9,6,N,N,N,Y,N,N
1, 2002, 04, 09,제주특별자치도 제주시,1,13,103.24,7,2,N,N,N,Y,N,N
1, 2002, 06, 25,제주특별자치도 제주시,1,13,140.28,7,2,N,N,N,Y,N,N
1, 2002, 08, 19,제주특별자치도 제주시,1,13,170.41,7,7,N,N,N,Y,N,N
1, 2002, 12, 24,제주특별자치도 제주시,1,13,195.58,10,5,N,N,N,Y,N,N
1, 2002, 01, 23,제주특별자치도 제주시,1,13,120.91,5,2,Y,Y,Y,Y,Y,Y
1, 1994, 03, 25,제주특별자치도 제주시,1,13,55.44,5,2,N,N,N,Y,N,N
1, 1994, 08, 12,제주특별자치도 제주시,1,13,192.88,9,8,N,N,N,Y,N,N
1, 1994, 10, 04,제주특별자치도 제주시,1,13,178.14,9,0,N,N,N,N,N,N
1, 1994, 04, 19,제주특별자치도 제주시,1,13,132.23,6,3,N,N,N,Y,N,N
1, 1995, 05, 31,제주특별자치도 제주시,1,13,133.31,8,7,N,N,N,Y,N,N
1, 2016, 09, 20,제주특별자치도 제주시,1,13,168.69,5,4,Y,Y,Y,Y,N,Y
1, 2016, 11, 30,제주특별자치도 제주시,1,13,262.6,13,5,Y,Y,Y,Y,N,Y
1, 2016, 12, 19,제주특별자치도 제주시,1,13,125.7,19,19,Y,Y,Y,Y,N,Y
1, 2017, 02, 03,제주특별자치도 제주시,1,13,169.71,7,4,N,Y,Y,Y,N,Y
1, 2016, 03, 11,서울특별시 송파구,1,13,83.5,4,0,N,N,N,N,N,N
1, 2002, 06, 21,서울특별시 금천구,1,13,136.8,7,7,N,N,N,Y,N,N
1, 2002, 09, 14,서울특별시 금천구,1,13,135.3,10,10,N,N,N,Y,N,N
1, 2003, 01, 20,서울특별시 금천구,1,13,92.04,5,1,N,N,N,Y,N,N
1, 2014, 07, 22,서울특별시 금천구,1,13,149.8,4,4,Y,Y,N,N,N,N
1, 2019, 12, 26,경상남도 김해시,1,13,103.95,16,16,N,N,N,Y,N,N
1, 2019, 12, 30,광주광역시 동구,1,13,263.97,24,24,N,N,N,Y,N,N
1, 2019, 11, 05,경기도 의정부시,1,13,98.91,12,12,N,N,N,Y,N,N
1, 2019, 11, 05,경기도 의정부시,1,13,230.29,22,20,N,N,N,N,N,N
1, 2019, 12, 23,서울특별시 서초구,1,13,96.29,10,2,N,N,N,Y,N,N
1, 2019, 12, 26,충청남도 당진시,1,13,188.95,14,14,N,Y,N,Y,N,N
1, 2019, 12, 26,대전광역시 서구,1,13,145.5,5,0,N,N,N,N,N,N
1, 2019, 12, 23,강원도 철원군,1,13,164.9,15,15,N,Y,Y,Y,N,N
1, 2019, 10, 31,서울특별시 서대문구,1,13,186.2,8,8,N,N,N,Y,N,N
1, 2019, 10, 31,서울특별시 은평구,1,13,175.23,7,3,Y,Y,Y,Y,N,Y
1, 2019, 12, 23,광주광역시 서구,1,13,199.8,18,18,N,N,N,Y,N,N
1, 2019, 12, 23,충청북도 충주시,1,13,188.58,8,2,N,Y,N,Y,Y,Y
1, 2019, 11, 04,경상남도 양산시,1,13,78.23,5,4,N,N,N,N,N,Y
1, 2019, 12, 26,경상남도 김해시,1,13,141.1,22,22,N,N,N,Y,N,N
1, 2019, 10, 31,강원도 원주시,1,13,100.32,16,16,N,Y,Y,Y,N,Y
1, 2020, 01, 02,경기도 오산시,1,13,185.85,9,2,N,Y,N,Y,N,Y
1, 2000, 06, 12,전라남도 목포시,1,13,116.5,6,1,N,N,N,N,N,N
1, 2019, 12, 23,광주광역시 북구,1,13,136.0,7,0,N,N,N,N,N,N
1, 2020, 01, 03,울산광역시 남구,1,13,99.0,11,4,N,Y,N,Y,N,N
1, 2020, 01, 03,서울특별시 은평구,1,13,123.84,12,12,Y,Y,Y,Y,N,Y
1, 2019, 11, 05,경기도 부천시,1,13,119.75,15,15,Y,Y,Y,Y,N,Y
1, 2019, 11, 05,부산광역시 수영구,1,13,224.58,18,18,Y,Y,N,Y,N,N
1, 2019, 12, 30,경기도 안성시,1,13,248.1,29,29,N,N,N,Y,N,N
1, 2019, 10, 31,제주특별자치도 제주시,1,13,160.48,8,2,Y,N,Y,Y,N,Y
1, 2019, 12, 23,경기도 김포시,1,13,138.6,3,4,N,N,N,N,N,N
1, 2019, 12, 26,경기도 파주시,1,13,121.52,18,18,N,N,N,Y,N,N
1, 2020, 02, 19,서울특별시 영등포구,1,13,122.8,15,15,N,N,N,Y,N,N
1, 2020, 02, 11,경기도 안산시,1,13,193.17,18,18,N,N,N,Y,N,N
1, 2020, 02, 11,서울특별시 강서구,1,13,92.07,15,15,N,N,N,Y,N,N
1, 2020, 01, 21,경기도 안성시,1,13,194.9,7,1,N,N,N,Y,N,N
1, 2020, 02, 07,울산광역시 남구,1,13,79.49,11,11,N,Y,N,Y,N,Y
1, 2020, 01, 21,서울특별시 동작구,1,13,235.79,26,4,N,N,N,Y,N,N
1, 2020, 01, 21,서울특별시 강서구,1,13,177.39,21,21,N,Y,N,Y,N,N
1, 2020, 01, 21,경상남도 진주시,1,13,135.3,6,3,Y,Y,Y,Y,N,Y
1, 2020, 02, 19,광주광역시 광산구,1,13,322.21,35,35,Y,Y,Y,Y,Y,Y
1, 2020, 02, 19,경기도 고양시,1,13,49.53,2,0,Y,Y,Y,N,N,Y
1, 2020, 02, 25,경기도 광명시,1,13,96.78,15,15,N,N,N,Y,N,N
1, 2020, 02, 25,광주광역시 광산구,1,13,120.0,17,4,N,N,N,Y,N,N
1, 2020, 02, 07,경기도 고양시,1,13,165.6,23,23,Y,Y,Y,Y,N,Y
1, 2020, 02, 19,전라남도 목포시,1,13,130.0,4,0,Y,Y,Y,N,N,Y
1, 2020, 01, 21,인천광역시 중구,1,13,198.36,23,4,N,N,N,Y,N,N
1, 2020, 02, 11,경기도 평택시,1,13,212.44,7,0,N,Y,N,N,N,N
1, 2020, 02, 18,인천광역시 미추홀구,1,13,94.92,22,5,N,N,N,Y,N,N
1, 2020, 02, 25,전라남도 광양시,1,13,180.7,5,1,Y,Y,Y,Y,Y,Y
1, 2020, 01, 21,전라남도 목포시,1,13,230.94,6,0,Y,Y,Y,N,N,Y
1, 2020, 03, 24,경상남도 고성군,1,13,209.39,26,25,Y,Y,Y,Y,N,Y
1, 2020, 02, 28,전라북도 전주시,1,13,152.28,13,13,N,Y,Y,Y,N,N
1, 2020, 02, 28,대전광역시 유성구,1,13,46.0,10,4,N,N,N,Y,N,N
1, 2020, 02, 28,경기도 용인시,1,13,137.5,17,17,N,N,N,Y,N,N
1, 2020, 03, 23,경기도 고양시,1,13,94.27,5,4,Y,Y,Y,N,N,Y
1, 2020, 03, 03,전라북도 정읍시,1,13,259.72,19,19,Y,Y,N,Y,N,Y
1, 2020, 01, 09,경기도 의정부시,1,13,181.05,8,4,N,N,N,N,N,N
1, 2020, 02, 21,강원도 고성군,1,13,513.59,22,4,N,N,N,N,N,N
1, 2020, 02, 21,경기도 오산시,1,13,142.0,6,0,N,Y,N,N,N,Y
1, 2020, 02, 21,부산광역시 해운대구,1,13,117.81,15,15,N,N,N,Y,N,N
1, 2020, 03, 09,강원도 강릉시,1,13,95.25,13,13,N,N,N,Y,N,N
1, 2020, 01, 10,경기도 용인시,1,13,144.5,13,13,N,N,N,Y,N,Y
1, 2020, 02, 21,경기도 고양시,1,13,147.95,6,4,Y,Y,Y,N,N,Y
1, 2020, 02, 21,서울특별시 용산구,1,13,64.26,15,5,N,Y,N,Y,N,N
1, 2020, 01, 14,경기도 파주시,1,13,180.39,7,1,N,N,N,Y,N,N
1, 2020, 01, 14,경기도 파주시,1,13,129.55,6,1,N,N,N,Y,N,N
1, 2020, 02, 24,대구광역시 북구,1,13,145.5,21,6,N,N,N,Y,N,N
1, 2020, 01, 14,인천광역시 미추홀구,1,13,133.0,6,0,N,N,N,N,N,N
1, 2020, 01, 14,대전광역시 중구,1,13,252.26,23,23,N,N,N,Y,N,N
1, 2020, 03, 16,전라남도 여수시,1,13,126.4,15,15,N,N,N,Y,N,N
1, 2020, 02, 10,경상북도 구미시,1,13,210.6,6,0,Y,Y,Y,N,N,Y
1, 2020, 02, 12,서울특별시 서대문구,1,13,147.6,19,19,Y,Y,N,Y,N,Y
1, 2020, 02, 12,광주광역시 광산구,1,13,114.0,20,18,N,Y,Y,Y,N,N
1, 2020, 01, 17,경상북도 문경시,1,13,121.55,15,14,N,Y,N,Y,N,Y
1, 2020, 03, 13,서울특별시 강서구,1,13,126.48,6,2,N,N,N,Y,N,N
1, 2020, 02, 20,강원도 원주시,1,13,60.53,7,4,N,N,N,Y,N,N
1, 2020, 02, 20,경기도 용인시,1,13,143.0,16,16,N,N,N,Y,N,Y
1, 2020, 02, 20,경기도 용인시,1,13,66.0,4,4,N,N,N,Y,N,Y
1, 2020, 03, 13,경기도 용인시,1,13,100.0,4,0,N,N,N,N,N,N
1, 2020, 03, 13,경기도 용인시,1,13,127.64,15,15,N,N,N,Y,N,N
1, 2020, 01, 17,경기도 고양시,1,13,159.4,22,4,Y,Y,Y,Y,N,Y
1, 2020, 01, 17,충청북도 충주시,1,13,132.0,20,19,N,Y,Y,Y,Y,Y
1, 2020, 02, 17,울산광역시 남구,1,13,99.84,3,4,N,Y,N,N,N,Y
1, 2020, 03, 13,부산광역시 기장군,1,13,149.37,20,20,N,Y,N,Y,N,Y
1, 2020, 03, 13,제주특별자치도 제주시,1,13,194.3,23,23,Y,Y,Y,Y,Y,Y
1, 2020, 03, 17,강원도 태백시,1,13,174.85,6,4,N,N,N,N,N,N
1, 2020, 02, 10,충청남도 아산시,1,13,168.87,8,0,N,N,N,N,N,N
1, 2020, 02, 10,서울특별시 구로구,1,13,178.86,23,21,N,N,N,Y,N,N
1, 2020, 02, 12,경기도 시흥시,1,13,105.4,16,16,N,N,N,Y,N,N
1, 2020, 02, 20,제주특별자치도 서귀포시,1,13,64.86,3,3,N,Y,N,Y,N,Y
1, 2020, 02, 20,경기도 부천시,1,13,73.32,5,1,Y,Y,Y,Y,N,Y
1, 2020, 03, 17,서울특별시 중랑구,1,13,122.43,7,4,N,N,N,N,N,N
1, 2020, 02, 12,경기도 용인시,1,13,169.19,18,18,N,N,N,Y,N,N
1, 2020, 01, 17,광주광역시 광산구,1,13,142.0,5,4,N,N,N,N,N,N
1, 2020, 02, 13,부산광역시 해운대구,1,13,358.64,22,4,N,N,N,Y,N,N
1, 2020, 02, 04,서울특별시 영등포구,1,13,123.31,18,18,N,N,N,Y,N,N
1, 2020, 03, 11,대구광역시 달성군,1,13,40.5,9,9,N,N,N,Y,N,N
1, 2020, 02, 06,부산광역시 사하구,1,13,125.91,20,20,N,N,N,Y,N,N
1, 2020, 02, 06,제주특별자치도 제주시,1,13,103.24,4,1,N,Y,Y,Y,N,Y
